tslot,hour,day,month,year,tmpr,windSpd,windDir,cloudCov,mwh
334.0,22.0,7.0,8.0,2008.0,23.7,2.38,29.0,0.75,32.86792232859302
335.0,23.0,7.0,8.0,2008.0,24.1,2.83,9.0,0.75,28.421986402736458
336.0,0.0,1.0,8.0,2008.0,23.8,6.17,5.0,0.75,29.876272149927875
337.0,1.0,1.0,8.0,2008.0,19.7,9.5,17.0,0.813,30.39621094212578
338.0,2.0,1.0,8.0,2008.0,16.1,4.54,54.0,0.75,34.76917312615325
339.0,3.0,1.0,8.0,2008.0,14.6,1.94,355.0,0.75,40.20952414627564
340.0,4.0,1.0,8.0,2008.0,14.7,2.01,2.0,0.781,42.08021125482357
341.0,5.0,1.0,8.0,2008.0,15.0,1.12,150.0,0.75,44.37003437665549
342.0,6.0,1.0,8.0,2008.0,14.4,0.45,190.0,0.75,34.751043240072896
343.0,7.0,1.0,8.0,2008.0,14.4,1.19,160.0,0.75,40.32452207586777
344.0,8.0,1.0,8.0,2008.0,14.6,1.88,185.0,0.95,29.942464956339744
345.0,9.0,1.0,8.0,2008.0,13.1,4.02,43.0,1.0,18.45038146992286
346.0,10.0,1.0,8.0,2008.0,12.4,4.47,8.0,1.0,11.580855836999705
347.0,11.0,1.0,8.0,2008.0,12.2,4.02,2.0,1.0,10.81583801222577
348.0,12.0,1.0,8.0,2008.0,10.6,5.44,339.0,1.0,15.280544556193611
349.0,13.0,1.0,8.0,2008.0,10.0,5.1,355.0,1.0,25.529651761419515
350.0,14.0,1.0,8.0,2008.0,9.8,4.74,340.0,1.0,33.935210353608355
351.0,15.0,1.0,8.0,2008.0,9.2,5.48,325.0,1.0,39.29309069152479
352.0,16.0,1.0,8.0,2008.0,10.1,4.25,338.0,1.0,40.461941144492485
353.0,17.0,1.0,8.0,2008.0,8.3,4.53,352.0,1.0,62.80256070538729
354.0,18.0,1.0,8.0,2008.0,10.6,4.77,337.0,1.0,58.50770624230248
355.0,19.0,1.0,8.0,2008.0,10.2,5.36,345.0,1.0,55.9290566669051
356.0,20.0,1.0,8.0,2008.0,10.2,4.92,346.0,1.0,50.53900045672058
357.0,21.0,1.0,8.0,2008.0,10.0,4.58,340.0,1.0,43.3785754679451
358.0,22.0,1.0,8.0,2008.0,11.1,5.92,335.0,1.0,38.6582818799872
359.0,23.0,1.0,8.0,2008.0,10.9,5.96,354.0,1.0,35.69629122662916
360.0,0.0,2.0,8.0,2008.0,12.5,2.86,45.0,0.97,30110.722403874388
361.0,1.0,2.0,8.0,2008.0,11.9,2.08,45.0,0.97,28340.055330105963
362.0,2.0,2.0,8.0,2008.0,9.7,1.38,6.0,1.0,35140.09821939472
363.0,3.0,2.0,8.0,2008.0,10.8,0.99,45.0,0.97,38379.56438159961
364.0,4.0,2.0,8.0,2008.0,10.4,0.83,45.0,0.97,45560.22447464224
365.0,5.0,2.0,8.0,2008.0,9.4,0.79,72.0,1.0,45373.72080066639
366.0,6.0,2.0,8.0,2008.0,9.6,0.78,45.0,0.97,44094.269911525844
367.0,7.0,2.0,8.0,2008.0,9.3,0.84,45.0,0.97,54104.30584648635
368.0,8.0,2.0,8.0,2008.0,9.2,0.99,52.0,1.0,57937.88668161349
369.0,9.0,2.0,8.0,2008.0,8.6,1.28,45.0,0.97,60060.05476870487
370.0,10.0,2.0,8.0,2008.0,8.5,1.6,45.0,0.969,62880.09188481124
371.0,11.0,2.0,8.0,2008.0,9.0,1.85,64.0,1.0,51211.68978867559
372.0,12.0,2.0,8.0,2008.0,9.8,1.97,45.0,0.971,51026.820880231935
373.0,13.0,2.0,8.0,2008.0,11.1,2.0,45.0,0.972,42694.89464405561
374.0,14.0,2.0,8.0,2008.0,10.7,2.04,20.0,1.0,46877.01587391222
375.0,15.0,2.0,8.0,2008.0,13.5,2.15,45.0,0.964,40225.8124425303
376.0,16.0,2.0,8.0,2008.0,14.5,2.33,45.0,0.956,38710.76159270491
377.0,17.0,2.0,8.0,2008.0,12.1,2.52,342.0,1.0,52828.3219204305
378.0,18.0,2.0,8.0,2008.0,15.8,2.68,45.0,0.948,48447.153499516324
379.0,19.0,2.0,8.0,2008.0,16.2,2.82,45.0,0.949,42015.702974875705
380.0,20.0,2.0,8.0,2008.0,12.4,2.91,315.0,1.0,45583.42675973968
381.0,21.0,2.0,8.0,2008.0,17.0,2.97,45.0,0.951,41398.60593019929
382.0,22.0,2.0,8.0,2008.0,17.0,2.92,45.0,0.95,39420.98706835953
383.0,23.0,2.0,8.0,2008.0,12.3,2.37,49.0,0.961,35922.82444701293
384.0,0.0,3.0,8.0,2008.0,11.9,2.62,45.0,0.948,34502.05140425949
385.0,1.0,3.0,8.0,2008.0,11.6,2.5,45.0,0.954,34623.9003055834
386.0,2.0,3.0,8.0,2008.0,11.3,2.38,356.0,0.961,40435.15611971307
387.0,3.0,3.0,8.0,2008.0,10.3,1.61,45.0,0.953,40570.25536878847
388.0,4.0,3.0,8.0,2008.0,10.4,1.81,45.0,0.956,41590.28489662998
389.0,5.0,3.0,8.0,2008.0,10.5,1.91,358.0,0.96,40818.0026735063
390.0,6.0,3.0,8.0,2008.0,9.4,1.19,45.0,0.957,38674.094162370544
391.0,7.0,3.0,8.0,2008.0,9.7,1.18,45.0,0.963,43511.52303279019
392.0,8.0,3.0,8.0,2008.0,9.8,1.19,333.0,0.96,40839.37603255891
393.0,9.0,3.0,8.0,2008.0,8.3,0.89,45.0,0.936,43148.28021929761
394.0,10.0,3.0,8.0,2008.0,8.7,1.06,45.0,0.919,46944.408031588304
395.0,11.0,3.0,8.0,2008.0,9.8,1.16,340.0,0.945,41055.43068082734
396.0,12.0,3.0,8.0,2008.0,10.1,0.76,225.0,0.945,32528.078251089508
397.0,13.0,3.0,8.0,2008.0,12.8,0.83,225.0,0.933,36883.32673894604
398.0,14.0,3.0,8.0,2008.0,15.4,0.92,75.0,0.945,47512.81704718347
399.0,15.0,3.0,8.0,2008.0,16.4,1.27,45.0,0.906,47250.455777140116
400.0,16.0,3.0,8.0,2008.0,18.2,1.16,45.0,0.85,48059.35506768987
401.0,17.0,3.0,8.0,2008.0,19.3,1.0,64.0,0.818,49763.14615106787
402.0,18.0,3.0,8.0,2008.0,20.1,1.12,45.0,0.782,43448.78112514296
403.0,19.0,3.0,8.0,2008.0,21.0,0.97,45.0,0.785,49324.78985585355
404.0,20.0,3.0,8.0,2008.0,19.6,1.06,38.0,0.818,40960.49484245118
405.0,21.0,3.0,8.0,2008.0,21.5,2.5,45.0,0.825,40656.45084605
406.0,22.0,3.0,8.0,2008.0,21.5,2.53,45.0,0.833,43537.09128229639
407.0,23.0,3.0,8.0,2008.0,18.8,2.29,75.0,0.646,61087.63622741333
408.0,0.0,4.0,8.0,2008.0,18.6,2.2,45.0,0.598,48149.910949798854
409.0,1.0,4.0,8.0,2008.0,17.2,1.69,45.0,0.576,44447.02581774937
410.0,2.0,4.0,8.0,2008.0,15.8,1.3,72.0,0.569,46759.380336297225
411.0,3.0,4.0,8.0,2008.0,16.0,1.77,45.0,0.55,47182.02547795998
412.0,4.0,4.0,8.0,2008.0,14.6,1.8,225.0,0.556,49722.48013579384
413.0,5.0,4.0,8.0,2008.0,13.5,1.9,254.0,0.556,49538.69131369846
414.0,6.0,4.0,8.0,2008.0,13.3,1.8,225.0,0.589,49917.57410059068
415.0,7.0,4.0,8.0,2008.0,12.4,2.03,45.0,0.514,51142.815046444885
416.0,8.0,4.0,8.0,2008.0,11.6,2.3,276.0,0.455,50122.503139371605
417.0,9.0,4.0,8.0,2008.0,11.3,2.74,225.0,0.463,45177.97908176214
418.0,10.0,4.0,8.0,2008.0,10.9,2.8,225.0,0.472,43293.58658195834
419.0,11.0,4.0,8.0,2008.0,11.4,1.44,290.0,0.488,29787.496503720904
420.0,12.0,4.0,8.0,2008.0,13.3,2.1,45.0,0.368,29078.410843817874
421.0,13.0,4.0,8.0,2008.0,15.5,1.56,45.0,0.285,28542.74765145244
422.0,14.0,4.0,8.0,2008.0,18.0,1.38,346.0,0.248,33364.86413256544
423.0,15.0,4.0,8.0,2008.0,20.3,1.61,45.0,0.479,29775.768101052898
424.0,16.0,4.0,8.0,2008.0,21.9,2.18,45.0,0.456,41550.65496426406
425.0,17.0,4.0,8.0,2008.0,22.7,3.11,49.0,0.057,46226.27626253455
426.0,18.0,4.0,8.0,2008.0,24.6,2.68,45.0,0.424,41905.77479837512
427.0,19.0,4.0,8.0,2008.0,25.2,2.84,45.0,0.421,39474.24151626221
428.0,20.0,4.0,8.0,2008.0,25.0,2.95,53.0,0.233,42344.59535679569
429.0,21.0,4.0,8.0,2008.0,26.1,3.06,45.0,0.432,37553.538492935855
430.0,22.0,4.0,8.0,2008.0,25.7,3.13,45.0,0.474,37597.78428135779
431.0,23.0,4.0,8.0,2008.0,24.2,3.1,63.0,0.206,47298.1508742451
432.0,0.0,5.0,8.0,2008.0,22.9,2.65,45.0,0.192,46164.778207796946
433.0,1.0,5.0,8.0,2008.0,21.4,2.05,45.0,0.162,45439.60047173544
434.0,2.0,5.0,8.0,2008.0,19.8,1.62,89.0,0.125,45393.31557137262
435.0,3.0,5.0,8.0,2008.0,18.4,1.61,225.0,0.095,50112.226584268865
436.0,4.0,5.0,8.0,2008.0,17.3,1.89,225.0,0.061,43695.8879486461
437.0,5.0,5.0,8.0,2008.0,16.2,2.29,216.0,0.032,44689.735497354995
438.0,6.0,5.0,8.0,2008.0,15.2,2.5,225.0,0.024,41505.66256819231
439.0,7.0,5.0,8.0,2008.0,14.2,2.66,225.0,0.014,42457.69917697748
440.0,8.0,5.0,8.0,2008.0,13.4,2.68,229.0,0.007,44213.24870140324
441.0,9.0,5.0,8.0,2008.0,12.7,2.79,225.0,0.016,31273.489130915947
442.0,10.0,5.0,8.0,2008.0,12.5,2.71,225.0,0.012,27370.715394464336
443.0,11.0,5.0,8.0,2008.0,12.3,2.91,223.0,0.001,20673.65795413858
444.0,12.0,5.0,8.0,2008.0,14.8,1.81,225.0,0.006,22747.054283637146
445.0,13.0,5.0,8.0,2008.0,17.1,1.24,225.0,0.002,13142.304344620083
446.0,14.0,5.0,8.0,2008.0,19.8,1.04,149.0,0.0,24677.010769295095
447.0,15.0,5.0,8.0,2008.0,21.8,1.46,225.0,0.014,33169.88621814619
448.0,16.0,5.0,8.0,2008.0,23.6,2.2,225.0,0.019,42876.992030986876
449.0,17.0,5.0,8.0,2008.0,26.0,3.12,106.0,0.022,50570.35752341688
450.0,18.0,5.0,8.0,2008.0,26.2,3.17,225.0,0.016,45803.270463133675
451.0,19.0,5.0,8.0,2008.0,27.0,3.26,225.0,0.013,39012.05123632114
452.0,20.0,5.0,8.0,2008.0,28.4,3.39,109.0,0.062,39864.07648866088
453.0,21.0,5.0,8.0,2008.0,27.6,3.74,225.0,0.039,44810.22151310327
454.0,22.0,5.0,8.0,2008.0,27.3,4.19,225.0,0.064,46419.02912493621
455.0,23.0,5.0,8.0,2008.0,27.2,5.17,139.0,0.073,43379.795577394296
456.0,0.0,6.0,8.0,2008.0,25.5,5.3,225.0,0.061,42509.41830206069
457.0,1.0,6.0,8.0,2008.0,23.4,5.02,225.0,0.047,38307.65519493816
458.0,2.0,6.0,8.0,2008.0,21.2,4.54,180.0,0.034,43596.85320755149
459.0,3.0,6.0,8.0,2008.0,19.6,4.14,225.0,0.006,45726.7070772743
460.0,4.0,6.0,8.0,2008.0,18.0,3.66,225.0,0.0,42823.08353864902
461.0,5.0,6.0,8.0,2008.0,16.5,3.27,202.0,0.0,37551.10912226995
462.0,6.0,6.0,8.0,2008.0,15.4,3.1,225.0,0.0,39823.04849884932
463.0,7.0,6.0,8.0,2008.0,14.0,3.03,225.0,0.0,38953.58314335901
464.0,8.0,6.0,8.0,2008.0,14.5,3.81,219.0,0.002,20896.277476084244
465.0,9.0,6.0,8.0,2008.0,11.9,2.84,225.0,0.003,29370.973700543178
466.0,10.0,6.0,8.0,2008.0,11.6,2.76,225.0,0.004,33467.27709276615
467.0,11.0,6.0,8.0,2008.0,12.4,2.9,235.0,0.002,26899.134337731353
468.0,12.0,6.0,8.0,2008.0,14.0,2.12,225.0,0.0,31291.657374844424
469.0,13.0,6.0,8.0,2008.0,16.6,1.69,45.0,0.0,27432.9723555025
470.0,14.0,6.0,8.0,2008.0,20.2,0.95,324.0,0.289,33563.057001031884
471.0,15.0,6.0,8.0,2008.0,22.2,1.47,45.0,0.031,37121.074382970255
472.0,16.0,6.0,8.0,2008.0,24.2,1.83,45.0,0.079,37437.29980969072
473.0,17.0,6.0,8.0,2008.0,27.0,2.55,61.0,0.254,50888.60508999047
474.0,18.0,6.0,8.0,2008.0,27.0,2.95,45.0,0.13,41795.97171405265
475.0,19.0,6.0,8.0,2008.0,27.8,3.39,45.0,0.145,46770.723375412344
476.0,20.0,6.0,8.0,2008.0,29.6,3.25,84.0,0.436,32796.54257437603
477.0,21.0,6.0,8.0,2008.0,28.4,3.68,45.0,0.271,42932.11103759034
478.0,22.0,6.0,8.0,2008.0,28.1,3.59,225.0,0.37,41827.26391061231
479.0,23.0,6.0,8.0,2008.0,28.1,2.75,65.0,0.481,48389.30442083834
480.0,0.0,7.0,8.0,2008.0,25.9,2.69,45.0,0.497,52513.37489092174
481.0,1.0,7.0,8.0,2008.0,23.4,2.77,225.0,0.505,43152.321341084775
482.0,2.0,7.0,8.0,2008.0,21.1,3.02,208.0,0.481,44321.242494805156
483.0,3.0,7.0,8.0,2008.0,19.6,3.43,225.0,0.406,43056.46682696884
484.0,4.0,7.0,8.0,2008.0,18.8,3.94,225.0,0.314,43385.202321517805
485.0,5.0,7.0,8.0,2008.0,18.3,4.43,211.0,0.244,41704.70597702579
486.0,6.0,7.0,8.0,2008.0,17.8,4.81,225.0,0.222,40404.82741376685
487.0,7.0,7.0,8.0,2008.0,17.0,5.01,225.0,0.233,36474.15186998481
488.0,8.0,7.0,8.0,2008.0,16.0,4.95,225.0,0.244,30609.512129492923
489.0,9.0,7.0,8.0,2008.0,14.7,4.61,225.0,0.23,23388.91831893618
490.0,10.0,7.0,8.0,2008.0,13.8,4.07,225.0,0.201,24526.79906684463
491.0,11.0,7.0,8.0,2008.0,14.0,4.44,231.0,0.244,21959.615907113155
492.0,12.0,7.0,8.0,2008.0,15.7,2.9,225.0,0.159,19780.549420842697
493.0,13.0,7.0,8.0,2008.0,18.5,2.44,225.0,0.16,5784.099638875341
494.0,14.0,7.0,8.0,2008.0,21.4,2.59,253.0,0.173,16798.03612238985
495.0,15.0,7.0,8.0,2008.0,23.8,2.01,45.0,0.195,28040.234134334427
496.0,16.0,7.0,8.0,2008.0,25.7,2.01,45.0,0.218,38152.80155074127
497.0,17.0,7.0,8.0,2008.0,27.2,1.52,332.0,0.268,61297.01696333906
498.0,18.0,7.0,8.0,2008.0,28.3,2.01,45.0,0.239,47399.45525739216
499.0,19.0,7.0,8.0,2008.0,29.2,1.96,45.0,0.236,35363.4738729119
500.0,20.0,7.0,8.0,2008.0,31.0,1.37,50.0,0.224,32470.395313063196
501.0,21.0,7.0,8.0,2008.0,29.8,1.84,45.0,0.239,41605.34143158415
502.0,22.0,7.0,8.0,2008.0,29.5,1.79,45.0,0.249,39682.42002761893
503.0,23.0,7.0,8.0,2008.0,29.7,3.49,206.0,0.197,43716.63004421643
504.0,0.0,1.0,8.0,2008.0,28.0,4.0,225.0,0.196,53731.76293895024
505.0,1.0,1.0,8.0,2008.0,25.7,4.36,225.0,0.201,49008.364694767704
506.0,2.0,1.0,8.0,2008.0,23.3,4.68,218.0,0.197,45095.9885819483
507.0,3.0,1.0,8.0,2008.0,21.6,5.29,225.0,0.168,40457.85196979381
508.0,4.0,1.0,8.0,2008.0,20.0,5.52,225.0,0.143,43035.34404596973
509.0,5.0,1.0,8.0,2008.0,18.5,5.46,218.0,0.128,37566.79806754095
510.0,6.0,1.0,8.0,2008.0,17.2,5.33,225.0,0.117,42619.04086782246
511.0,7.0,1.0,8.0,2008.0,15.8,5.0,225.0,0.123,39760.11414748679
512.0,8.0,1.0,8.0,2008.0,14.6,4.74,228.0,0.125,22136.712317678153
513.0,9.0,1.0,8.0,2008.0,13.8,4.82,225.0,0.107,13032.30490357017
514.0,10.0,1.0,8.0,2008.0,13.6,4.72,225.0,0.079,28914.073996543048
515.0,11.0,1.0,8.0,2008.0,14.2,4.58,224.0,0.048,14749.552209213689
516.0,12.0,1.0,8.0,2008.0,15.8,3.16,225.0,0.013,17264.133249409075
517.0,13.0,1.0,8.0,2008.0,18.1,2.06,225.0,0.018,13417.617945224374
518.0,14.0,1.0,8.0,2008.0,20.6,1.96,215.0,0.069,15392.607370256956
519.0,15.0,1.0,8.0,2008.0,22.8,1.78,225.0,0.145,27986.11946113053
520.0,16.0,1.0,8.0,2008.0,24.7,2.71,45.0,0.261,34688.87998579291
521.0,17.0,1.0,8.0,2008.0,26.3,6.42,53.0,0.353,38931.33542822385
522.0,18.0,1.0,8.0,2008.0,27.4,4.0,45.0,0.363,30239.70055122421
523.0,19.0,1.0,8.0,2008.0,28.2,4.2,45.0,0.349,42846.60634028584
524.0,20.0,1.0,8.0,2008.0,28.1,5.38,50.0,0.353,42890.0974979223
525.0,21.0,1.0,8.0,2008.0,28.8,4.57,45.0,0.388,38796.911579170424
526.0,22.0,1.0,8.0,2008.0,28.5,4.78,45.0,0.466,38082.27849393391
527.0,23.0,1.0,8.0,2008.0,26.6,4.34,65.0,0.451,40218.57052924754
528.0,0.0,2.0,8.0,2008.0,25.7,4.26,45.0,0.505,39156.49397548306
529.0,1.0,2.0,8.0,2008.0,23.3,4.11,45.0,0.452,41831.34345536141
530.0,2.0,2.0,8.0,2008.0,21.0,3.74,48.0,0.543,37625.67575940182
531.0,3.0,2.0,8.0,2008.0,19.7,3.06,45.0,0.617,44371.49963696988
532.0,4.0,2.0,8.0,2008.0,18.1,2.28,45.0,0.732,46825.327008808716
533.0,5.0,2.0,8.0,2008.0,16.7,1.7,51.0,0.83,38834.18109695744
534.0,6.0,2.0,8.0,2008.0,15.8,1.49,45.0,0.648,31615.71942376487
535.0,7.0,2.0,8.0,2008.0,14.5,1.54,45.0,0.761,40722.99112290857
536.0,8.0,2.0,8.0,2008.0,13.3,1.63,72.0,0.83,36024.33210295818
537.0,9.0,2.0,8.0,2008.0,12.7,1.58,225.0,0.589,31256.75745918369
538.0,10.0,2.0,8.0,2008.0,12.3,1.44,225.0,0.646,28549.694536516057
539.0,11.0,2.0,8.0,2008.0,12.9,1.93,178.0,0.64,17422.519626835896
540.0,12.0,2.0,8.0,2008.0,14.8,1.33,225.0,0.576,14461.777621486115
541.0,13.0,2.0,8.0,2008.0,17.1,1.47,225.0,0.665,14827.3480801006
542.0,14.0,2.0,8.0,2008.0,19.6,3.55,128.0,0.64,35474.24826858341
543.0,15.0,2.0,8.0,2008.0,21.8,2.22,225.0,0.477,32076.28752032062
544.0,16.0,2.0,8.0,2008.0,23.8,2.69,225.0,0.448,39742.054210113805
545.0,17.0,2.0,8.0,2008.0,25.8,2.98,105.0,0.316,44578.313053274185
546.0,18.0,2.0,8.0,2008.0,26.4,3.1,225.0,0.495,45060.47649440155
547.0,19.0,2.0,8.0,2008.0,27.3,3.09,225.0,0.46,44847.123514765524
548.0,20.0,2.0,8.0,2008.0,28.4,2.32,97.0,0.426,36426.30490918254
549.0,21.0,2.0,8.0,2008.0,27.8,3.5,225.0,0.478,34640.9809354841
550.0,22.0,2.0,8.0,2008.0,27.7,3.93,225.0,0.429,35298.43370282107
551.0,23.0,2.0,8.0,2008.0,27.4,3.23,167.0,0.522,34025.53125711036
552.0,0.0,3.0,8.0,2008.0,25.9,3.27,225.0,0.451,33356.9892981226
553.0,1.0,3.0,8.0,2008.0,23.9,3.16,225.0,0.513,40834.46709819794
554.0,2.0,3.0,8.0,2008.0,21.9,3.06,178.0,0.522,36965.94950217182
555.0,3.0,3.0,8.0,2008.0,20.4,2.95,225.0,0.339,36498.01273066008
556.0,4.0,3.0,8.0,2008.0,18.9,3.1,225.0,0.266,42179.7996673419
557.0,5.0,3.0,8.0,2008.0,17.6,2.79,208.0,0.191,43052.84337205279
558.0,6.0,3.0,8.0,2008.0,16.8,3.15,225.0,0.263,35226.90194899691
559.0,7.0,3.0,8.0,2008.0,15.5,3.01,225.0,0.226,41428.04387232917
560.0,8.0,3.0,8.0,2008.0,15.1,2.72,231.0,0.191,22044.82015045866
561.0,9.0,3.0,8.0,2008.0,13.9,2.96,225.0,0.291,19736.012562128926
562.0,10.0,3.0,8.0,2008.0,13.5,2.96,225.0,0.261,18681.006977919333
563.0,11.0,3.0,8.0,2008.0,14.8,2.71,240.0,0.221,9247.125246503492
564.0,12.0,3.0,8.0,2008.0,16.1,2.1,225.0,0.26,5616.636364376842
565.0,13.0,3.0,8.0,2008.0,18.3,1.38,225.0,0.207,23202.601145560682
566.0,14.0,3.0,8.0,2008.0,21.4,1.23,350.0,0.221,23678.829103267115
567.0,15.0,3.0,8.0,2008.0,23.4,0.84,45.0,0.42,25649.640474415104
568.0,16.0,3.0,8.0,2008.0,25.3,1.25,45.0,0.545,35016.94631378987
569.0,17.0,3.0,8.0,2008.0,27.0,2.26,57.0,0.646,45076.02538412371
570.0,18.0,3.0,8.0,2008.0,28.0,3.21,45.0,0.682,42810.05825911181
571.0,19.0,3.0,8.0,2008.0,28.8,3.85,45.0,0.671,43223.08246385218
572.0,20.0,3.0,8.0,2008.0,29.7,2.55,21.0,0.646,41268.65058600592
573.0,21.0,3.0,8.0,2008.0,29.4,2.36,45.0,0.63,38553.81944419119
574.0,22.0,3.0,8.0,2008.0,29.1,2.73,45.0,0.631,38238.93492108121
575.0,23.0,3.0,8.0,2008.0,28.6,2.4,67.0,0.646,30970.195858141353
576.0,0.0,4.0,8.0,2008.0,26.9,3.14,225.0,0.671,42072.457538885516
577.0,1.0,4.0,8.0,2008.0,24.9,4.08,225.0,0.68,39511.638015047036
578.0,2.0,4.0,8.0,2008.0,22.8,4.81,173.0,0.646,42121.118387577015
579.0,3.0,4.0,8.0,2008.0,21.2,5.0,225.0,0.551,39023.56336573818
580.0,4.0,4.0,8.0,2008.0,19.8,4.82,225.0,0.432,33826.082364980626
581.0,5.0,4.0,8.0,2008.0,18.5,4.54,208.0,0.157,36459.80075433348
582.0,6.0,4.0,8.0,2008.0,17.4,4.37,225.0,0.297,38534.25184851713
583.0,7.0,4.0,8.0,2008.0,16.2,4.31,225.0,0.305,40390.99920829758
584.0,8.0,4.0,8.0,2008.0,15.2,4.33,224.0,0.157,29432.792913771944
585.0,9.0,4.0,8.0,2008.0,14.3,4.34,225.0,0.369,31536.758678387807
586.0,10.0,4.0,8.0,2008.0,14.0,4.23,225.0,0.391,27870.164973886334
587.0,11.0,4.0,8.0,2008.0,14.7,3.85,229.0,0.393,27862.72193318266
588.0,12.0,4.0,8.0,2008.0,16.6,3.15,225.0,0.371,21034.33932110116
589.0,13.0,4.0,8.0,2008.0,19.3,2.34,225.0,0.357,16339.375723759731
590.0,14.0,4.0,8.0,2008.0,22.2,0.98,217.0,0.4,34200.51082787176
591.0,15.0,4.0,8.0,2008.0,24.8,1.48,225.0,0.501,40855.607929320264
592.0,16.0,4.0,8.0,2008.0,26.9,1.63,45.0,0.639,42925.77533813212
593.0,17.0,4.0,8.0,2008.0,28.7,2.17,110.0,0.748,49083.578603416034
594.0,18.0,4.0,8.0,2008.0,29.9,2.53,45.0,0.786,50324.77837313021
595.0,19.0,4.0,8.0,2008.0,30.8,3.05,45.0,0.774,49410.163877818355
